"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"NH3","County","MT","Roosevelt County","percent","-0.13266277916661634","-0.1244842738994512","-0.16581873100117403","-0.19889780642354649","-0.1948004637621655","-0.19312107087740232","-0.13345859936314428","-0.09758339516337466","-0.14899329933336966","-0.10356009128383416","-0.15614450240886568","-0.13301410189446303"
"SO2","County","ND","McKenzie County","emissions (pounds)","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","ND","McKenzie County","emissions (pounds)","-6.110484652645027","-5.504673207533415","-6.972782908113004","-4.243083128289072","-6.439812456038453","-6.303904973923636","-5.068384828226044","-4.6644328918046085","-5.5097109607741","-3.3305908663069204","-3.9540497040397895","-4.373877402176731"
"CO2","County","ND","McKenzie County","emissions (tons)","-28.05491169056768","-25.54473600604979","-31.33534515906649","-17.56184504223347","-31.31276715858985","-33.85395651487488","-26.905386049998924","-25.56111679233436","-29.67045507727744","-16.406367893825518","-18.717297556555422","-20.710899533965858"
"PM25","County","ND","McKenzie County","emissions (pounds)","-2.3081214246794843","-2.0595521126142557","-2.4603398008971453","-1.276656343075956","-2.4401485762296033","-2.7746054507956615","-2.3305718482788507","-2.2123511446889097","-2.4713966367853573","-1.2138570172119216","-1.3909582022665745","-1.5620122567102044"
"VOCS","County","ND","McKenzie County","emissions (pounds)","-0.8981977988669314","-0.8067459699570918","-0.9874916901624147","-0.5526693061624428","-0.9841212255096252","-1.0667000630699022","-0.8436591144447902","-0.7998990621376834","-0.935072399876617","-0.5125908240420358","-0.5846370686201681","-0.6548991878630659"
"NH3","County","ND","McKenzie County","emissions (pounds)","-3.1295105124072506","-2.80675062004957","-3.441182902892251","-1.9306987441436831","-3.422550679161759","-3.705602186550095","-2.9235733056484605","-2.7726538297865773","-3.245008251584295","-1.7864301784688905","-2.042547931065201","-2.2876513664032245"
"SO2","County","ND","McKenzie County","percent","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","ND","McKenzie County","percent","-0.05665188625391985","-0.055182891721577414","-0.07375949478325118","-0.05688155751951467","-0.07991549997573542","-0.06208944402062992","-0.04061089908957545","-0.03678636755202191","-0.05447255438864086","-0.04106290239654824","-0.047559227665385756","-0.048693813260850136"
"CO2","County","ND","McKenzie County","percent","-0.05769374221454572","-0.05671798629430529","-0.07387584388787888","-0.05264400425812791","-0.07890472418541618","-0.06745001464067173","-0.04326609240202782","-0.040508896834531724","-0.05926292945566401","-0.045219107421926474","-0.050373271641284474","-0.051527255819793796"
"PM25","County","ND","McKenzie County","percent","-0.06203716317962212","-0.05966017586034702","-0.07595118720205589","-0.04990799695844545","-0.08099449811874834","-0.07216616974317046","-0.04835277871912125","-0.04518431143604525","-0.06425323215112448","-0.04365253751104598","-0.04906344195215966","-0.05097612888066255"
"VOCS","County","ND","McKenzie County","percent","-0.05848985535651932","-0.05671993623825284","-0.07375392318993215","-0.05250396487766149","-0.07882774843941733","-0.06751112531242058","-0.04308626842812243","-0.040261778146631046","-0.05933363754805893","-0.0447678148331066","-0.04986360491385713","-0.05162217752689985"
"NH3","County","ND","McKenzie County","percent","-0.05827175136537875","-0.05643404239861712","-0.07345342334629326","-0.05238426969705891","-0.0782619320652413","-0.06704391417466557","-0.04273041495536277","-0.03994241055661966","-0.05887005315880208","-0.04456766170190021","-0.04976569447785916","-0.05151916195317343"
"SO2","County","ND","Mercer County","emissions (pounds)","-323.2316092462279","-203.60529886744916","-454.1397553635761","-793.1741383636836","-291.4184589551296","-167.99649045895785","-163.4533170145005","-199.88658047979698","-147.86985144764185","-793.6856502557639","-371.64613040187396","-315.7457008562051"
"NOX","County","ND","Mercer County","emissions (pounds)","-360.7561988339294","-260.86127193341963","-551.3408862149809","-797.2455928709824","-439.79433786449954","-210.91536034969613","-206.24897849187255","-238.4430343445856","-177.77015506383032","-578.4410396944731","-447.30245446786284","-351.02195981447585"
"CO2","County","ND","Mercer County","emissions (tons)","-205.9912557711359","-137.47490897600073","-290.19095299369656","-453.35979269526433","-249.207045778865","-124.52021344611421","-117.83139179018326","-141.920101683354","-110.68478826934006","-375.3768836754607","-237.74841165798716","-195.75485257001128"
"PM25","County","ND","Mercer County","emissions (pounds)","-28.654238516406622","-19.971488947951002","-43.449826668802416","-60.01040932665637","-34.430610363560845","-18.00790357774531","-17.154442294006003","-19.300840664305724","-15.034229285432957","-45.08573875990987","-34.65179643049487","-28.053174362241407"
"VOCS","County","ND","Mercer County","emissions (pounds)","-7.417178997842711","-5.084706677142094","-10.798911391932052","-15.998123347606452","-8.460961262331693","-4.329421025657211","-4.168561978141952","-4.871448368561687","-3.7381322054279735","-12.149125533785991","-8.819573988734192","-7.040533410570788"
"NH3","County","ND","Mercer County","emissions (pounds)","-4.297163148574327","-2.835269634342694","-6.031352259520645","-9.456533124855923","-5.1730375286060735","-2.6370898976128956","-2.4549167217119248","-2.9500560630149266","-2.3108234047103906","-7.740015659888741","-4.958486061867006","-4.07629760376949"
"SO2","County","ND","Mercer County","percent","-0.014315143677704714","-0.009961756292667549","-0.020947211302111027","-0.04125949665631813","-0.014315716845276114","-0.00794072688389638","-0.007227926662609376","-0.008774178572536555","-0.0070370028634618624","-0.03933079290586936","-0.018289753553877373","-0.014795393395677047"
"NOX","County","ND","Mercer County","percent","-0.02350094556622298","-0.018727557335171","-0.0381865472406596","-0.06486333618462416","-0.032789510047187505","-0.014574236909162066","-0.012989989122619856","-0.014834848082102817","-0.012402478251440476","-0.04443373000422739","-0.033555711591482545","-0.02484028917820477"
"CO2","County","ND","Mercer County","percent","-0.01957184233074137","-0.014414880675064903","-0.029022607053599943","-0.05219457599487128","-0.026157220350528337","-0.012322898366103589","-0.010748393569338372","-0.012813908991534255","-0.011044802678294772","-0.04097532452148546","-0.02554953091309385","-0.01993634578945827"
"PM25","County","ND","Mercer County","percent","-0.022530262953314728","-0.01731117374701776","-0.03621313955304856","-0.05826168201620809","-0.03037987989967495","-0.014812351404077648","-0.012905851173911692","-0.01435456483851187","-0.012483320333205953","-0.04138993633016608","-0.03120235609496881","-0.02386030987397791"
"VOCS","County","ND","Mercer County","percent","-0.021204347605637684","-0.016031465726837772","-0.03258947489923554","-0.0558324907709469","-0.02690796697101667","-0.01292781837015775","-0.011437623396064965","-0.013222433539268602","-0.011259719044982873","-0.040151967108777165","-0.028651164780224482","-0.021648598741963274"
"NH3","County","ND","Mercer County","percent","-0.01944947052497381","-0.014163239986544514","-0.02871828118330752","-0.05179035096566561","-0.02584227583083892","-0.012430344159074543","-0.010669710179731876","-0.012692684998306773","-0.010982573583382548","-0.040200925263310976","-0.025358815578859106","-0.019761362375693387"
"SO2","County","ND","Williams County","emissions (pounds)","0","0","0","0","0","0","0","0","0","0","0","0"
