"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"NH3","County","MS","Kemper County","emissions (pounds)","-17.940233344368608","-14.245918405836619","-18.775616040205477","-16.06901605269377","-27.54010594987676","-30.398321420057073","-95.09425661398564","-102.87747538061012","-112.1590874314752","-36.4517631209028","-18.75784884798486","-9.819647887749852"
"SO2","County","MS","Kemper County","percent","-0.42071678378545724","-0.5585714855903453","-0.6063688665717627","-1.4156974242870655","-0.5139094889510687","-0.772698319919844","-0.6153894437511525","-0.6002463184209151","-0.4602088992221001","-0.5070425938924964","-0.4693997658087505","-0.39458401200576304"
"NOX","County","MS","Kemper County","percent","-0.3382753096912084","-0.6283790964620051","-0.5829562174005949","-1.4175983699683659","-0.6740586021819773","-0.8548237778583547","-0.7461977872139796","-0.7276450769877685","-0.5779813577261846","-0.6100855595281502","-0.4882067130456728","-0.3731413957497565"
"CO2","County","MS","Kemper County","percent","-0.3411453446520042","-0.6029125499652607","-0.5612194296420189","-1.4449086804970583","-0.7177259127230434","-0.81255873624355","-0.8122713303729219","-0.7813013932735708","-0.6426288522786586","-0.6593495412693275","-0.420169171509001","-0.378777312352075"
"PM25","County","MS","Kemper County","percent","-0.3401967188424235","-0.6106745535662138","-0.5628460152684789","-1.424156590115883","-0.7142068731945963","-0.8043321337999287","-0.7942462022424814","-0.7737422978198631","-0.635428449445341","-0.6525525392370704","-0.42302380698048075","-0.375070163701859"
"VOCS","County","MS","Kemper County","percent","-0.3402110503916076","-0.6106854928676042","-0.5628720081011308","-1.4240543480347938","-0.7143051265628576","-0.8044569289418472","-0.7943109361192852","-0.7737675105619851","-0.6354434673828988","-0.6526095152818395","-0.4230538343275445","-0.375054477611695"
"NH3","County","MS","Kemper County","percent","-0.34103038203193875","-0.605174322848014","-0.5620762921784239","-1.4488244124478589","-0.7182888576570232","-0.8150876483468705","-0.8156558209079349","-0.7845882045365379","-0.6449283386285731","-0.659743379352884","-0.4210230661015662","-0.37912236306651487"
"SO2","County","MS","Lowndes County","emissions (pounds)","-1.3666796145798799","-1.7038304908254531","-2.3418595971743343","-2.5416840211560157","-1.6970755832476243","-1.0643643989767497","-1.5861911052647883","-1.5507306309482374","-1.2650460261691023","-1.622204810230187","-1.6481259617073647","-1.295820338028534"
"NOX","County","MS","Lowndes County","emissions (pounds)","-30.180994445621764","-35.19488953502878","-48.96713590973013","-45.26333729372345","-22.436738165986753","-10.332134205975308","-26.826625557023362","-26.314367820767075","-22.81164033040841","-26.280554773569747","-31.715785823977058","-25.537552547535597"
"CO2","County","MS","Lowndes County","emissions (tons)","-164.72815348609583","-198.40501786585082","-277.6406106818031","-283.75359470403055","-169.43185173052188","-103.32117431897495","-181.5008399443759","-175.36974130535964","-150.2876788128051","-181.93727179561392","-179.65709510727902","-139.068386531304"
"PM25","County","MS","Lowndes County","emissions (pounds)","-17.700161472152104","-21.429013029672205","-29.79580017936314","-30.706765976308816","-18.22876233921852","-11.114691404782207","-19.498180830660203","-18.863063131917443","-16.150201623931935","-19.802428349690672","-19.365677561974735","-14.933930691500791"
"VOCS","County","MS","Lowndes County","emissions (pounds)","-5.6753954789783165","-6.8710172648357","-9.5537516001732","-9.845844201709497","-5.84488634407262","-3.5638244133951957","-6.251913667999361","-6.048268980225657","-5.178414691687976","-6.349468159956814","-6.20942773085153","-4.788428908097103"
